period,pbp_order,abs_time,team_id,team_abbrev,lineup_size,lineup_player_ids_json,lineup_player_names_json,event_desc
2,121,793.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Adams REBOUND (Off:3 Def:1)
2,121,793.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:3 Def:1)
2,122,795.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Adams 4' Layup
2,122,795.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Adams 4' Layup
2,123,799.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Eason REBOUND (Off:1 Def:0)
2,123,799.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Eason REBOUND (Off:1 Def:0)
2,124,799.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Eason 5' Layup
2,124,799.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Eason 5' Layup
2,125,801.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Thompson REBOUND (Off:0 Def:1)
2,125,801.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Thompson REBOUND (Off:0 Def:1)
2,126,803.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Thompson 27' 3PT Running Pull-Up Jump Shot (9 PTS)
2,126,803.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Thompson 27' 3PT Running Pull-Up Jump Shot (9 PTS)
2,127,816.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Sheppard 8' Pullup Jump Shot
2,127,816.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Sheppard 8' Pullup Jump Shot
2,128,817.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Thompson REBOUND (Off:0 Def:2)
2,128,817.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Thompson REBOUND (Off:0 Def:2)
2,129,821.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Thompson 27' 3PT Running Pull-Up Jump Shot
2,129,821.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Thompson 27' 3PT Running Pull-Up Jump Shot
2,130,824.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Eason REBOUND (Off:1 Def:1)
2,130,824.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Eason REBOUND (Off:1 Def:1)
2,131,831.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Thompson P.FOUL (P1.T2) (P.Ransom)
2,131,831.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Thompson P.FOUL (P1.T2) (P.Ransom)
2,132,831.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Ime Udoka Foul:T.FOUL (P.Ransom)
2,132,831.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Ime Udoka Foul:T.FOUL (P.Ransom)
2,133,831.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Irving Free Throw Technical (1 PTS)
2,133,831.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Irving Free Throw Technical (1 PTS)
2,134,839.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Tate 4' Driving Dunk
2,134,839.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Tate 4' Driving Dunk
2,135,839.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Rockets Rebound
2,135,839.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Rockets Rebound
2,136,839.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",""
2,136,839.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",""
2,137,847.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Sheppard 30' 3PT Pullup Jump Shot
2,137,847.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Sheppard 30' 3PT Pullup Jump Shot
2,138,847.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Rockets Rebound
2,138,847.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Rockets Rebound
2,139,847.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]","Rockets Turnover: Shot Clock (T#4)"
2,139,847.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]","Rockets Turnover: Shot Clock (T#4)"
2,140,867.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Irving 11' Driving Floating Bank Jump Shot
2,140,867.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Irving 11' Driving Floating Bank Jump Shot
2,141,869.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Gafford REBOUND (Off:1 Def:2)
2,141,869.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Gafford REBOUND (Off:1 Def:2)
2,142,871.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Gafford Lost Ball Turnover (P1.T2)
2,142,871.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Gafford Lost Ball Turnover (P1.T2)
2,143,874.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Whitmore 25' 3PT Running Jump Shot
2,143,874.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",MISS Whitmore 25' 3PT Running Jump Shot
2,144,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Eason REBOUND (Off:2 Def:1)
2,144,877.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Eason REBOUND (Off:2 Def:1)
2,145,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Gafford S.FOUL (P2.T3) (J.Schroeder)
2,145,877.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Gafford S.FOUL (P2.T3) (J.Schroeder)
2,146,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",""
2,146,877.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",""
2,147,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Eason Free Throw 1 of 2 (1 PTS)
2,147,877.0,1610612745,HOU,4,"[1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Jalen Green"", ""Tari Eason""]",Eason Free Throw 1 of 2 (1 PTS)
2,148,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",SUB: Sengun FOR Tate
2,148,877.0,1610612745,HOU,4,"[1630224, 1630256, 1631106, 1641708]","[""Amen Thompson"", ""Jae'Sean Tate"", ""Jalen Green"", ""Tari Eason""]",SUB: Sengun FOR Tate
2,149,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",SUB: Thompson FOR Adams
2,149,877.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",SUB: Thompson FOR Adams
2,150,877.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Eason Free Throw 2 of 2 (2 PTS)
2,150,877.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Eason Free Throw 2 of 2 (2 PTS)
2,151,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Thompson 6' Driving Finger Roll Layup
2,151,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MISS Thompson 6' Driving Finger Roll Layup
2,152,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Rockets Rebound
2,152,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Rockets Rebound
2,153,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Gafford L.B.FOUL (P3.T4) (B.Forte)
2,153,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Gafford L.B.FOUL (P3.T4) (B.Forte)
2,154,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MAVERICKS Violation: Delay of game Violation
2,154,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MAVERICKS Violation: Delay of game Violation
2,155,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Gafford T.FOUL (P3.T4) (B.Forte)
2,155,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Gafford T.FOUL (P3.T4) (B.Forte)
2,156,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",""
2,156,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",""
2,157,890.0,1610612742,DAL,4,"[202691, 203076, 203915, 1629023]","[""Anthony Davis"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Sheppard Free Throw Technical (1 PTS)
2,157,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Sheppard Free Throw Technical (1 PTS)
2,158,890.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",SUB: Davis FOR Gafford
2,158,890.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",SUB: Davis FOR Gafford
2,159,903.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Whitmore 19' Pullup Jump Shot
2,159,903.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MISS Whitmore 19' Pullup Jump Shot
2,160,903.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MAVERICKS Rebound
2,160,903.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MAVERICKS Rebound
2,161,903.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",""
2,161,903.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",""
2,162,918.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Sengun P.FOUL (P1.T1) (P.Ransom)
2,162,918.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Sengun P.FOUL (P1.T1) (P.Ransom)
2,163,920.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Thompson 25' 3PT Jump Shot
2,163,920.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MISS Thompson 25' 3PT Jump Shot
2,164,923.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Whitmore REBOUND (Off:0 Def:2)
2,164,923.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Whitmore REBOUND (Off:0 Def:2)
2,165,932.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Thompson 21' Jump Shot (7 PTS) (Whitmore 1 AST)
2,165,932.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Thompson 21' Jump Shot (7 PTS) (Whitmore 1 AST)
2,166,944.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",Sheppard S.FOUL (P1.T2) (J.Schroeder)
2,166,944.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Sheppard S.FOUL (P1.T2) (J.Schroeder)
2,167,944.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MISS Irving Free Throw 1 of 2
2,167,944.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MISS Irving Free Throw 1 of 2
2,168,944.0,1610612742,DAL,4,"[202691, 203915, 1629023, 1629655]","[""Daniel Gafford"", ""Klay Thompson"", ""P.J. Washington"", ""Spencer Dinwiddie""]",MAVERICKS Rebound
2,168,944.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MAVERICKS Rebound
2,169,944.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",SUB: Dinwiddie FOR Christie
2,169,944.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",SUB: Dinwiddie FOR Christie
2,170,944.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Irving Free Throw 2 of 2 (2 PTS)
2,170,944.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Irving Free Throw 2 of 2 (2 PTS)
2,171,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Washington S.FOUL (P1.PN) (J.Schroeder)
2,171,962.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Washington S.FOUL (P1.PN) (J.Schroeder)
2,172,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",MISS Sengun Free Throw 1 of 2
2,172,962.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",MISS Sengun Free Throw 1 of 2
2,173,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Rockets Rebound
2,173,962.0,1610612745,HOU,4,"[203500, 1630224, 1630256, 1631106]","[""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",Rockets Rebound
2,174,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",SUB: Brooks FOR Whitmore
2,174,962.0,1610612745,HOU,5,"[203500, 1630224, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Jalen Green"", ""Steven Adams"", ""Tari Eason""]",SUB: Brooks FOR Whitmore
2,175,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",SUB: Ja. Green FOR Eason
2,175,962.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",SUB: Ja. Green FOR Eason
2,176,962.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Sengun Free Throw 2 of 2 (3 PTS)
2,176,962.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Sengun Free Throw 2 of 2 (3 PTS)
2,177,978.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",MISS Davis 9' Turnaround Jump Shot
2,177,978.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",MISS Davis 9' Turnaround Jump Shot
2,178,980.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Sheppard REBOUND (Off:2 Def:1)
2,178,980.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Sheppard REBOUND (Off:2 Def:1)
2,179,985.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Sheppard 14' Running Pull-Up Jump Shot (3 PTS)
2,179,985.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Sheppard 14' Running Pull-Up Jump Shot (3 PTS)
2,180,1006.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Thompson 2' Driving Layup (11 PTS)
2,180,1006.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Thompson 2' Driving Layup (11 PTS)
2,181,1018.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",MISS Ja. Green 3' Driving Layup
2,181,1018.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",MISS Ja. Green 3' Driving Layup
2,182,1018.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Thompson REBOUND (Off:0 Def:3)
2,182,1018.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Thompson REBOUND (Off:0 Def:3)
2,183,1025.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Dinwiddie 3PT Jump Shot (3 PTS) (Thompson 1 AST)
2,183,1025.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Dinwiddie 3PT Jump Shot (3 PTS) (Thompson 1 AST)
2,184,1045.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",Thompson P.FOUL (P2.PN) (B.Forte)
2,184,1045.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",Thompson P.FOUL (P2.PN) (B.Forte)
2,185,1045.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",MAVERICKS Timeout: Regular (Full 1 Short 0)
2,185,1045.0,1610612745,HOU,4,"[203500, 1630256, 1631106, 1641715]","[""Cam Whitmore"", ""Jae'Sean Tate"", ""Steven Adams"", ""Tari Eason""]",MAVERICKS Timeout: Regular (Full 1 Short 0)
2,186,1045.0,1610612742,DAL,4,"[202691, 1629023, 1629655, 1631108]","[""Daniel Gafford"", ""Klay Thompson"", ""Max Christie"", ""P.J. Washington""]",MISS Brooks Free Throw 1 of 2
